"p","K","nu","delta","sparse","alpha","criterion","independent","detector","combine","ARL","CAD","PFA","power"
0,2,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"oracle","joint",65.1533333333333,55.1533333333333,0,1
0,2,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1234.49275362319,0,0.69
0,2,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"bounded","average",194.243333333333,184.243333333333,0,1
1,2,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"oracle","joint",139.73,129.73,0,1
1,2,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1038.08530805687,0.00333333333333333,0.703333333333333
1,2,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"bounded","average",191.52,181.52,0,1
0,10,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"oracle","joint",56.79,46.79,0,1
0,10,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1449.98275862069,0,0.193333333333333
0,10,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"bounded","average",648.813333333333,638.813333333333,0,1
1,10,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"oracle","joint",128.62,118.62,0,1
1,10,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1319.5487804878,0.00666666666666667,0.273333333333333
1,10,10,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"bounded","average",589.193333333333,579.193333333333,0,1
0,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1015.80333333333,49.92,0.06,1
0,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,894.110429447853,0.0133333333333333,0.543333333333333
0,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"bounded","average",1235.95666666667,235.956666666667,0,1
1,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1078.15,114.14,0.0766666666666667,1
1,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,826.172972972973,0.0266666666666667,0.616666666666667
1,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"bounded","average",1183.96,275.846666666667,0.136666666666667,1
0,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1014.81666666667,44.2666666666667,0.0533333333333333,1
0,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,981.224489795918,0.0233333333333333,0.163333333333333
0,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"bounded","average",1545.63666666667,545.636666666667,0,1
1,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1047.21666666667,99.45,0.0966666666666667,1
1,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,907.620689655172,0.04,0.193333333333333
1,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",FALSE,"bounded","average",1507.73333333333,569.22,0.06,1
0,2,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"oracle","joint",50.8633333333333,40.8633333333333,0,1
0,2,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,971.497975708502,0,0.823333333333333
0,2,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"bounded","average",167.74,157.74,0,1
1,2,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"oracle","joint",108.076666666667,98.0766666666667,0,1
1,2,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1065.12840466926,0.00666666666666667,0.856666666666667
1,2,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"bounded","average",167.116666666667,157.116666666667,0,1
0,10,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"oracle","joint",44.4933333333333,34.4933333333333,0,1
0,10,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1318.0985915493,0,0.236666666666667
0,10,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"bounded","average",574.716666666667,564.716666666667,0,1
1,10,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"oracle","joint",92.56,82.56,0,1
1,10,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1491.91489361702,0.01,0.313333333333333
1,10,10,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"bounded","average",511.306666666667,501.306666666667,0,1
0,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1016.55666666667,39.86,0.05,1
0,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,834.348039215686,0.03,0.68
0,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"bounded","average",1199.30666666667,199.306666666667,0,1
1,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1051.33,89.1333333333333,0.0633333333333333,1
1,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,735.52534562212,0.0466666666666667,0.723333333333333
1,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"bounded","average",1148.76333333333,223.7,0.12,1
0,10,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"oracle","joint",996.456666666667,34.7033333333333,0.0633333333333333,1
0,10,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1029.69387755102,0.0333333333333333,0.163333333333333
0,10,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"bounded","average",1465.82666666667,465.826666666667,0,1
1,10,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1010.68,73.5733333333333,0.0933333333333333,1
1,10,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,918,0.0466666666666667,0.206666666666667
1,10,1000,0.0320594530958062,TRUE,1e-04,"ARL",FALSE,"bounded","average",1428.83666666667,452.123333333333,0.0266666666666667,1
0,2,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"oracle","joint",41.58,31.58,0,1
0,2,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,901.231833910035,0,0.963333333333333
0,2,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"bounded","average",145.306666666667,135.306666666667,0,1
1,2,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"oracle","joint",83.2533333333333,73.2533333333333,0,1
1,2,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,834.611111111111,0.00333333333333333,0.96
1,2,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"bounded","average",143.543333333333,133.543333333333,0,1
0,10,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"oracle","joint",36.26,26.26,0,1
0,10,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1519.03092783505,0,0.323333333333333
0,10,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"bounded","average",501.77,491.77,0,1
1,10,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"oracle","joint",73.42,63.42,0,1
1,10,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1364.2578125,0.00333333333333333,0.426666666666667
1,10,10,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"bounded","average",460.49,450.49,0,1
0,2,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"oracle","joint",996.053333333333,30.38,0.0733333333333333,1
0,2,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,687.256704980843,0.03,0.87
0,2,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"bounded","average",1174.24666666667,174.246666666667,0,1
1,2,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1019.14,71.2566666666667,0.09,1
1,2,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,681.856603773585,0.0566666666666667,0.883333333333333
1,2,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"bounded","average",1113.44,192.506666666667,0.13,1
0,10,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"oracle","joint",985.086666666667,24.8666666666667,0.0766666666666667,1
0,10,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,913.202898550725,0.0333333333333333,0.23
0,10,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"bounded","average",1383.08333333333,383.083333333333,0,1
1,10,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1035.21666666667,59.9833333333333,0.05,1
1,10,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,955.709677419355,0.0566666666666667,0.31
1,10,1000,0.0378647900941465,TRUE,1e-04,"ARL",FALSE,"bounded","average",1356.88666666667,388.053333333333,0.04,1
0,2,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"oracle","joint",32.77,22.77,0,1
0,2,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,521.063545150502,0,0.996666666666667
0,2,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"bounded","average",126.636666666667,116.636666666667,0,1
1,2,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"oracle","joint",65.1833333333333,55.1833333333333,0,1
1,2,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,612.181208053691,0.00666666666666667,0.993333333333333
1,2,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"bounded","average",124.653333333333,114.653333333333,0,1
0,10,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"oracle","joint",29.95,19.95,0,1
0,10,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1220.21290322581,0,0.516666666666667
0,10,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"bounded","average",436.73,426.73,0,1
1,10,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"oracle","joint",56.9066666666667,46.9066666666667,0,1
1,10,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1177.5625,0.0133333333333333,0.586666666666667
1,10,10,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"bounded","average",403.503333333333,393.503333333333,0,1
0,2,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"oracle","joint",995.223333333333,22.5233333333333,0.0533333333333333,1
0,2,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,542.809688581315,0.0266666666666667,0.963333333333333
0,2,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"bounded","average",1143.22,143.22,0,1
1,2,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1017.22666666667,48.9633333333333,0.06,1
1,2,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,562.429577464789,0.07,0.946666666666667
1,2,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"bounded","average",1099.72666666667,165.273333333333,0.11,1
0,10,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"oracle","joint",991.41,20.1833333333333,0.05,1
0,10,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,832.756756756757,0.0166666666666667,0.37
0,10,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"bounded","average",1334.41,334.41,0,1
1,10,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1005.34333333333,43.44,0.0733333333333333,1
1,10,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,863.382352941176,0.0366666666666667,0.453333333333333
1,10,1000,0.0447213595499958,TRUE,1e-04,"ARL",FALSE,"bounded","average",1309.05333333333,344.833333333333,0.05,1
0,2,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"oracle","joint",26.72,16.72,0,1
0,2,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"misspec","joint",276.996666666667,266.996666666667,0,1
0,2,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"bounded","average",109.13,99.13,0,1
1,2,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"oracle","joint",52.0333333333333,42.0333333333333,0,1
1,2,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"misspec","joint",333.996666666667,323.996666666667,0,1
1,2,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"bounded","average",111,101,0,1
0,10,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"oracle","joint",25.5833333333333,15.5833333333333,0,1
0,10,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1207.18483412322,0,0.703333333333333
0,10,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"bounded","average",385.693333333333,375.693333333333,0,1
1,10,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"oracle","joint",47.96,37.96,0,1
1,10,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,1133.28888888889,0.01,0.75
1,10,10,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"bounded","average",346.21,336.21,0,1
0,2,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"oracle","joint",986.183333333333,17.1733333333333,0.0566666666666667,1
0,2,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1257.93,270.63,0.0133333333333333,1
0,2,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"bounded","average",1118.94333333333,121.34,0.00333333333333333,1
1,2,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1009.18,39.3066666666667,0.07,1
1,2,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,376.587248322148,0.0366666666666667,0.993333333333333
1,2,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"bounded","average",1065.73666666667,131.933333333333,0.113333333333333,1
0,10,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"oracle","joint",994.886666666667,15.8033333333333,0.0433333333333333,1
0,10,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,897.218934911243,0.0133333333333333,0.563333333333333
0,10,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"bounded","average",1284.75666666667,284.756666666667,0,1
1,10,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"oracle","joint",1000.44666666667,34.98,0.0766666666666667,1
1,10,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,937.893854748603,0.04,0.596666666666667
1,10,1000,0.05281951900505,TRUE,1e-04,"ARL",FALSE,"bounded","average",1250.05,293.26,0.06,1
0,2,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"oracle","joint",23.4633333333333,13.4633333333333,0,1
0,2,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"misspec","joint",155.813333333333,145.813333333333,0,1
0,2,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"bounded","average",95.2633333333333,85.2633333333333,0,1
1,2,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"oracle","joint",40.67,30.67,0,1
1,2,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"misspec","joint",220.183333333333,210.183333333333,0,1
1,2,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"bounded","average",95.84,85.84,0,1
0,10,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"oracle","joint",21.3966666666667,11.3966666666667,0,1
0,10,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,921.699275362319,0,0.92
0,10,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"bounded","average",333.856666666667,323.856666666667,0,1
1,10,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"oracle","joint",38.03,28.03,0,1
1,10,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,894.395104895105,0.00666666666666667,0.953333333333333
1,10,10,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"bounded","average",309.69,299.69,0,1
0,2,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"oracle","joint",968.81,13.0333333333333,0.0833333333333333,1
0,2,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1128.64333333333,151.38,0.0333333333333333,1
0,2,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"bounded","average",1102.00333333333,106.936666666667,0.01,1
1,2,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"oracle","joint",999.14,30.61,0.0633333333333333,1
1,2,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1185.59,219.733333333333,0.05,1
1,2,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"bounded","average",1046.56,115.75,0.126666666666667,1
0,10,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"oracle","joint",980.493333333333,11.56,0.0566666666666667,1
0,10,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,752.540084388186,0.0166666666666667,0.79
0,10,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"bounded","average",1239.11,239.11,0,1
1,10,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"oracle","joint",989.836666666667,26.78,0.0833333333333333,1
1,10,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,694.897119341564,0.0333333333333333,0.81
1,10,1000,0.0623840960113455,TRUE,1e-04,"ARL",FALSE,"bounded","average",1214.61,244.88,0.0433333333333333,1
0,2,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"oracle","joint",19.83,9.83,0,1
0,2,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"misspec","joint",84.3133333333334,74.3133333333334,0,1
0,2,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"bounded","average",84.07,74.07,0,1
1,2,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"oracle","joint",34.5033333333333,24.5033333333333,0,1
1,2,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"misspec","joint",134.286666666667,124.286666666667,0,1
1,2,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"bounded","average",83.5266666666667,73.5266666666667,0,1
0,10,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"oracle","joint",18.61,8.61,0,1
0,10,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,509.063545150502,0,0.996666666666667
0,10,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"bounded","average",294.616666666667,284.616666666667,0,1
1,10,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"oracle","joint",30.7466666666667,20.7466666666667,0,1
1,10,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"misspec","joint",551.64,541.64,0,1
1,10,10,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"bounded","average",273.93,263.93,0,1
0,2,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"oracle","joint",982.3,10.2,0.0533333333333333,1
0,2,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1065.65333333333,78.3166666666667,0.0233333333333333,1
0,2,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"bounded","average",1091.08333333333,91.82,0.00333333333333333,1
1,2,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"oracle","joint",983.913333333333,23.8066666666667,0.0766666666666667,1
1,2,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1106.32333333333,119.376666666667,0.0233333333333333,1
1,2,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"bounded","average",1028.14333333333,98.9533333333333,0.13,1
0,10,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"oracle","joint",990.48,9.09333333333333,0.0366666666666667,1
0,10,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,461.030821917808,0.0166666666666667,0.973333333333333
0,10,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"bounded","average",1207.46,207.46,0,1
1,10,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"oracle","joint",995.893333333333,20.3766666666667,0.0533333333333333,1
1,10,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"misspec","joint",Inf,469.840136054422,0.04,0.98
1,10,1000,0.0736806299728077,TRUE,1e-04,"ARL",FALSE,"bounded","average",1186.77333333333,208.553333333333,0.04,1
0,2,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"oracle","joint",17.5333333333333,7.53333333333333,0,1
0,2,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"misspec","joint",45.8866666666667,35.8866666666667,0,1
0,2,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"bounded","average",73.6633333333333,63.6633333333333,0,1
1,2,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"oracle","joint",27.12,17.12,0,1
1,2,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"misspec","joint",76.04,66.1033333333333,0.00333333333333333,1
1,2,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"bounded","average",73.2633333333333,63.2633333333333,0,1
0,10,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"oracle","joint",16.58,6.58,0,1
0,10,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"misspec","joint",198.303333333333,188.303333333333,0,1
0,10,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"bounded","average",254.653333333333,244.653333333333,0,1
1,10,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"oracle","joint",25.11,15.11,0,1
1,10,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"misspec","joint",241.176666666667,234.2,0.02,1
1,10,10,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"bounded","average",240.73,230.73,0,1
0,2,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"oracle","joint",990.7,7.94666666666667,0.0366666666666667,1
0,2,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1028.71333333333,38.91,0.02,1
0,2,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"bounded","average",1073.53666666667,75.4733333333333,0.01,1
1,2,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"oracle","joint",993.1,18.3033333333333,0.0466666666666667,1
1,2,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1033.88,63.7566666666667,0.0533333333333333,1
1,2,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"bounded","average",1010.13,88.65,0.123333333333333,1
0,10,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"oracle","joint",991.98,6.62333333333333,0.0333333333333333,1
0,10,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1161.59333333333,182.646666666667,0.0266666666666667,1
0,10,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"bounded","average",1172.57333333333,172.573333333333,0,1
1,10,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"oracle","joint",985.816666666667,14.6633333333333,0.0633333333333333,1
1,10,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1199.51666666667,230.156666666667,0.0366666666666667,1
1,10,1000,0.0870227442616544,TRUE,1e-04,"ARL",FALSE,"bounded","average",1139.89666666667,181.846666666667,0.0766666666666667,1
0,2,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"oracle","joint",15.7533333333333,5.75333333333333,0,1
0,2,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"misspec","joint",31.1366666666667,21.1366666666667,0,1
0,2,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"bounded","average",64.5466666666667,54.5466666666667,0,1
1,2,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"oracle","joint",22.7433333333333,12.7433333333333,0,1
1,2,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"misspec","joint",46.6133333333333,37.11,0.00666666666666667,1
1,2,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"bounded","average",65.1666666666667,55.1666666666667,0,1
0,10,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"oracle","joint",15.1766666666667,5.17666666666667,0,1
0,10,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"misspec","joint",79.5366666666667,69.5366666666667,0,1
0,10,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"bounded","average",224.333333333333,214.333333333333,0,1
1,10,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"oracle","joint",21.7266666666667,11.7266666666667,0,1
1,10,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"misspec","joint",107.073333333333,98.88,0.01,1
1,10,10,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"bounded","average",211.12,201.12,0,1
0,2,1000,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"oracle","joint",990.293333333333,6.08666666666667,0.0266666666666667,1
0,2,1000,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"misspec","joint",1018.01666666667,21.6266666666667,0.00666666666666667,1
0,2,1000,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"bounded","average",1064.72333333333,64.9266666666667,0.00333333333333333,1
1,2,1000,0.102780853280219,TRUE,1e-04,"ARL",FALSE,"oracle","joint",977.536666666667,13.9366666666667,0.0633333333333333,1
